Date,US10Y_Rate,S&P500_Close,VIX_Close,MA200,Rate_MA20,Regime
2020-03-19,1.11899995803833,2409.389892578125,72.0,,1.0306499928236008,UNKNOWN (데이터 부족)
2020-03-20,0.9380000233650208,2304.919921875,66.04000091552734,,1.0039999961853028,UNKNOWN (데이터 부족)
2020-03-23,0.7639999985694885,2237.39990234375,61.59000015258789,,0.9733499974012375,UNKNOWN (데이터 부족)
2020-03-24,0.8159999847412109,2447.330078125,61.66999816894531,,0.9476499944925308,UNKNOWN (데이터 부족)
2020-03-25,0.8579999804496765,2475.56005859375,63.95000076293945,,0.9250499963760376,UNKNOWN (데이터 부족)
2020-03-26,0.8109999895095825,2630.070068359375,61.0,,0.9006499946117401,UNKNOWN (데이터 부족)
2020-03-27,0.7490000128746033,2541.469970703125,65.54000091552734,,0.8817499965429306,UNKNOWN (데이터 부족)
2020-03-30,0.6700000166893005,2626.64990234375,57.08000183105469,,0.8608499944210053,UNKNOWN (데이터 부족)
2020-03-31,0.6980000138282776,2584.590087890625,53.540000915527344,,0.8452499955892563,UNKNOWN (데이터 부족)
2020-04-01,0.6349999904632568,2470.5,57.060001373291016,,0.8273999959230423,UNKNOWN (데이터 부족)
2020-04-02,0.6269999742507935,2526.89990234375,50.90999984741211,,0.8124499946832657,UNKNOWN (데이터 부족)
2020-04-03,0.5870000123977661,2488.64990234375,46.79999923706055,,0.8064999967813492,UNKNOWN (데이터 부족)
2020-04-06,0.6759999990463257,2663.679931640625,45.2400016784668,,0.8153499960899353,UNKNOWN (데이터 부족)
2020-04-07,0.7360000014305115,2659.409912109375,46.70000076293945,,0.8147499948740006,UNKNOWN (데이터 부족)
2020-04-08,0.7639999985694885,2749.97998046875,43.349998474121094,,0.8119499951601028,UNKNOWN (데이터 부족)
2020-04-09,0.7289999723434448,2789.820068359375,41.66999816894531,,0.8059499949216843,UNKNOWN (데이터 부족)
2020-04-13,0.7490000128746033,2761.6298828125,41.16999816894531,,0.7958499968051911,UNKNOWN (데이터 부족)
2020-04-14,0.7519999742507935,2846.06005859375,37.7599983215332,,0.7970499962568283,UNKNOWN (데이터 부족)
2020-04-15,0.6380000114440918,2783.360107421875,40.84000015258789,,0.7790999978780746,UNKNOWN (데이터 부족)
2020-04-16,0.609000027179718,2799.550048828125,40.11000061035156,,0.7462499976158142,UNKNOWN (데이터 부족)
2020-04-17,0.6539999842643738,2874.56005859375,38.150001525878906,,0.7229999989271164,UNKNOWN (데이터 부족)
2020-04-20,0.6259999871253967,2823.159912109375,43.83000183105469,,0.7073999971151352,UNKNOWN (데이터 부족)
2020-04-21,0.5709999799728394,2736.56005859375,45.40999984741211,,0.6977499961853028,UNKNOWN (데이터 부족)
2020-04-22,0.6190000176429749,2799.31005859375,41.97999954223633,,0.6878999978303909,UNKNOWN (데이터 부족)
2020-04-23,0.6129999756813049,2797.800048828125,41.380001068115234,,0.6756499975919723,UNKNOWN (데이터 부족)
2020-04-24,0.5960000157356262,2836.739990234375,35.93000030517578,,0.6648999989032746,UNKNOWN (데이터 부족)
2020-04-27,0.656000018119812,2878.47998046875,33.290000915527344,,0.660249999165535,UNKNOWN (데이터 부족)
2020-04-28,0.6100000143051147,2863.389892578125,33.56999969482422,,0.6572499990463256,UNKNOWN (데이터 부족)
2020-04-29,0.6269999742507935,2939.510009765625,31.229999542236328,,0.6536999970674515,UNKNOWN (데이터 부족)
2020-04-30,0.621999979019165,2912.429931640625,34.150001525878906,,0.6530499964952469,UNKNOWN (데이터 부족)
2020-05-01,0.6420000195503235,2830.7099609375,37.189998626708984,,0.6537999987602234,UNKNOWN (데이터 부족)
2020-05-04,0.6370000243186951,2842.739990234375,35.970001220703125,,0.6562999993562698,UNKNOWN (데이터 부족)
2020-05-05,0.6570000052452087,2868.43994140625,33.61000061035156,,0.655349999666214,UNKNOWN (데이터 부족)
2020-05-06,0.7110000252723694,2848.419921875,34.119998931884766,,0.6541000008583069,UNKNOWN (데이터 부족)
2020-05-07,0.6309999823570251,2881.18994140625,31.440000534057617,,0.6474500000476837,UNKNOWN (데이터 부족)
2020-05-08,0.6819999814033508,2929.800048828125,27.979999542236328,,0.6451000005006791,UNKNOWN (데이터 부족)
2020-05-11,0.7260000109672546,2930.18994140625,27.56999969482422,,0.6439500004053116,UNKNOWN (데이터 부족)
2020-05-12,0.6779999732971191,2870.1201171875,33.040000915527344,,0.6402500003576279,UNKNOWN (데이터 부족)
2020-05-13,0.6489999890327454,2820.0,35.279998779296875,,0.6407999992370605,UNKNOWN (데이터 부족)
2020-05-14,0.6190000176429749,2852.5,32.61000061035156,,0.6412999987602234,UNKNOWN (데이터 부족)
2020-05-15,0.6399999856948853,2863.699951171875,31.889999389648438,,0.640599998831749,UNKNOWN (데이터 부족)
2020-05-18,0.7440000176429749,2953.909912109375,29.299999237060547,,0.6465000003576279,UNKNOWN (데이터 부족)
2020-05-19,0.7110000252723694,2922.93994140625,30.530000686645508,,0.6535000026226043,UNKNOWN (데이터 부족)
2020-05-20,0.6800000071525574,2971.610107421875,27.989999771118164,,0.6565500020980835,UNKNOWN (데이터 부족)
2020-05-21,0.6769999861717224,2948.510009765625,29.530000686645508,,0.6597500026226044,UNKNOWN (데이터 부족)
2020-05-22,0.6570000052452087,2955.449951171875,28.15999984741211,,0.6628000020980835,UNKNOWN (데이터 부족)
2020-05-26,0.6980000138282776,2991.77001953125,28.010000228881836,,0.6649000018835067,UNKNOWN (데이터 부족)
2020-05-27,0.6800000071525574,3036.1298828125,27.6200008392334,,0.6684000015258789,UNKNOWN (데이터 부족)
2020-05-28,0.7049999833106995,3029.72998046875,28.59000015258789,,0.6723000019788742,UNKNOWN (데이터 부족)
2020-05-29,0.6480000019073486,3044.31005859375,27.510000228881836,,0.6736000031232834,UNKNOWN (데이터 부족)
2020-06-01,0.6620000004768372,3055.72998046875,28.229999542236328,,0.674600002169609,UNKNOWN (데이터 부족)
2020-06-02,0.6800000071525574,3080.820068359375,26.84000015258789,,0.6767500013113021,UNKNOWN (데이터 부족)
2020-06-03,0.7609999775886536,3122.8701171875,25.65999984741211,,0.6819499999284744,UNKNOWN (데이터 부족)
2020-06-04,0.8199999928474426,3112.35009765625,25.809999465942383,,0.6873999983072281,UNKNOWN (데이터 부족)
2020-06-05,0.9039999842643738,3193.929931640625,24.520000457763672,,0.7010499984025955,UNKNOWN (데이터 부족)
2020-06-08,0.8840000033378601,3232.389892578125,25.809999465942383,,0.711149999499321,UNKNOWN (데이터 부족)
2020-06-09,0.8289999961853027,3207.179931640625,27.56999969482422,,0.7162999987602234,UNKNOWN (데이터 부족)
2020-06-10,0.7480000257492065,3190.139892578125,27.56999969482422,,0.7198000013828277,UNKNOWN (데이터 부족)
2020-06-11,0.652999997138977,3002.10009765625,40.790000915527344,,0.7200000017881394,UNKNOWN (데이터 부족)
2020-06-12,0.6990000009536743,3041.31005859375,36.09000015258789,,0.7240000009536743,UNKNOWN (데이터 부족)
2020-06-15,0.7020000219345093,3066.590087890625,34.400001525878906,,0.7271000027656556,UNKNOWN (데이터 부족)
2020-06-16,0.7559999823570251,3124.739990234375,33.66999816894531,,0.727700001001358,UNKNOWN (데이터 부족)
2020-06-17,0.7329999804496765,3113.489990234375,33.470001220703125,,0.7287999987602234,UNKNOWN (데이터 부족)
2020-06-18,0.6940000057220459,3115.340087890625,32.939998626708984,,0.7294999986886979,UNKNOWN (데이터 부족)
2020-06-19,0.6970000267028809,3097.739990234375,35.119998931884766,,0.7305000007152558,UNKNOWN (데이터 부족)
2020-06-22,0.7039999961853027,3117.860107421875,31.770000457763672,,0.7328500002622604,UNKNOWN (데이터 부족)
2020-06-23,0.7089999914169312,3131.2900390625,31.3700008392334,,0.7333999991416931,UNKNOWN (데이터 부족)
2020-06-24,0.6840000152587891,3050.330078125,33.84000015258789,,0.7335999995470047,UNKNOWN (데이터 부족)
2020-06-25,0.6740000247955322,3083.760009765625,32.220001220703125,,0.7320500016212463,UNKNOWN (데이터 부족)
2020-06-26,0.6359999775886536,3009.050048828125,34.72999954223633,,0.7314500004053116,UNKNOWN (데이터 부족)
2020-06-29,0.6359999775886536,3053.239990234375,31.780000686645508,,0.7301499992609024,UNKNOWN (데이터 부족)
2020-06-30,0.652999997138977,3100.2900390625,30.43000030517578,,0.7287999987602234,UNKNOWN (데이터 부족)
2020-07-01,0.6819999814033508,3115.860107421875,28.6200008392334,,0.7248499989509583,UNKNOWN (데이터 부족)
2020-07-02,0.6690000295639038,3130.010009765625,27.68000030517578,,0.7173000007867814,UNKNOWN (데이터 부족)
2020-07-06,0.6840000152587891,3179.719970703125,27.940000534057617,,0.706300002336502,UNKNOWN (데이터 부족)
2020-07-07,0.6499999761581421,3145.320068359375,29.43000030517578,,0.6946000009775162,UNKNOWN (데이터 부족)
2020-07-08,0.652999997138977,3169.93994140625,28.079999923706055,,0.6858000010251999,UNKNOWN (데이터 부족)
2020-07-09,0.6050000190734863,3152.050048828125,29.260000228881836,,0.6786500006914139,UNKNOWN (데이터 부족)
2020-07-10,0.6330000162124634,3185.0400390625,27.290000915527344,,0.6776500016450882,UNKNOWN (데이터 부족)
2020-07-13,0.6399999856948853,3155.219970703125,32.189998626708984,,0.6747000008821488,UNKNOWN (데이터 부족)
2020-07-14,0.6150000095367432,3197.52001953125,29.520000457763672,,0.6703500002622604,UNKNOWN (데이터 부족)
2020-07-15,0.6299999952316284,3226.56005859375,27.760000228881836,,0.6640500009059906,UNKNOWN (데이터 부족)
2020-07-16,0.6119999885559082,3215.570068359375,28.0,,0.6580000013113022,UNKNOWN (데이터 부족)
2020-07-17,0.628000020980835,3224.72998046875,25.68000030517578,,0.6547000020742416,UNKNOWN (데이터 부족)
2020-07-20,0.6200000047683716,3251.840087890625,24.459999084472656,,0.6508500009775162,UNKNOWN (데이터 부족)
2020-07-21,0.6069999933242798,3257.300048828125,24.84000015258789,,0.6460000008344651,UNKNOWN (데이터 부족)
2020-07-22,0.5950000286102295,3276.02001953125,24.31999969482422,,0.6403000026941299,UNKNOWN (데이터 부족)
2020-07-23,0.5820000171661377,3235.659912109375,26.079999923706055,,0.6352000027894974,UNKNOWN (데이터 부족)
2020-07-24,0.5889999866485596,3215.6298828125,25.84000015258789,,0.6309500008821487,UNKNOWN (데이터 부족)
2020-07-27,0.609000027179718,3239.409912109375,24.739999771118164,,0.629600003361702,UNKNOWN (데이터 부족)
2020-07-28,0.5809999704360962,3218.43994140625,25.440000534057617,,0.6268500030040741,UNKNOWN (데이터 부족)
2020-07-29,0.5789999961853027,3258.43994140625,24.100000381469727,,0.6231500029563903,UNKNOWN (데이터 부족)
2020-07-30,0.5410000085830688,3246.219970703125,24.760000228881836,,0.6161000043153763,UNKNOWN (데이터 부족)
2020-07-31,0.5360000133514404,3271.1201171875,24.459999084472656,,0.6094500035047531,UNKNOWN (데이터 부족)
2020-08-03,0.5630000233650208,3294.610107421875,24.280000686645508,,0.6034000039100647,UNKNOWN (데이터 부족)
2020-08-04,0.5149999856948853,3306.510009765625,23.760000228881836,,0.5966500043869019,UNKNOWN (데이터 부족)
2020-08-05,0.5429999828338623,3327.77001953125,22.989999771118164,,0.5911500036716462,UNKNOWN (데이터 부족)
2020-08-06,0.5360000133514404,3349.159912109375,22.649999618530273,,0.5877000033855438,UNKNOWN (데이터 부족)
2020-08-07,0.5619999766349792,3351.280029296875,22.209999084472656,,0.5841500014066696,UNKNOWN (데이터 부족)
2020-08-10,0.5740000009536743,3360.469970703125,22.1299991607666,,0.580850002169609,UNKNOWN (데이터 부족)
2020-08-11,0.6579999923706055,3333.68994140625,24.030000686645508,,0.5830000013113021,UNKNOWN (데이터 부족)
2020-08-12,0.6700000166893005,3380.35009765625,22.280000686645508,,0.5850000023841858,UNKNOWN (데이터 부족)
2020-08-13,0.7160000205039978,3373.429931640625,22.1299991607666,,0.5902000039815902,UNKNOWN (데이터 부족)
2020-08-14,0.7089999914169312,3372.85009765625,22.049999237060547,,0.5942500025033951,UNKNOWN (데이터 부족)
2020-08-17,0.6830000281333923,3381.989990234375,21.350000381469727,,0.5974000036716461,UNKNOWN (데이터 부족)
2020-08-18,0.6690000295639038,3389.780029296875,21.510000228881836,,0.6005000054836274,UNKNOWN (데이터 부족)
2020-08-19,0.675000011920929,3374.85009765625,22.540000915527344,,0.6045000046491623,UNKNOWN (데이터 부족)
2020-08-20,0.6439999938011169,3385.510009765625,22.719999313354492,,0.6076000034809113,UNKNOWN (데이터 부족)
2020-08-21,0.6399999856948853,3397.159912109375,22.540000915527344,,0.6101500034332276,UNKNOWN (데이터 부족)
2020-08-24,0.6460000276565552,3431.280029296875,22.3700008392334,,0.6120000034570694,UNKNOWN (데이터 부족)
2020-08-25,0.6819999814033508,3443.6201171875,22.030000686645508,,0.6170500040054321,UNKNOWN (데이터 부족)
2020-08-26,0.6869999766349792,3478.72998046875,23.270000457763672,,0.622450003027916,UNKNOWN (데이터 부족)
2020-08-27,0.7459999918937683,3484.550048828125,24.469999313354492,,0.6327000021934509,UNKNOWN (데이터 부족)
2020-08-28,0.7289999723434448,3508.010009765625,22.959999084472656,,0.6423500001430511,UNKNOWN (데이터 부족)
2020-08-31,0.6930000185966492,3500.31005859375,26.40999984741211,,0.6488499999046325,UNKNOWN (데이터 부족)
2020-09-01,0.671999990940094,3526.64990234375,26.1200008392334,,0.656700000166893,UNKNOWN (데이터 부족)
2020-09-02,0.6510000228881836,3580.840087890625,26.56999969482422,,0.6621000021696091,UNKNOWN (데이터 부족)
2020-09-03,0.621999979019165,3455.06005859375,33.599998474121094,,0.6664000004529953,UNKNOWN (데이터 부족)
2020-09-04,0.7210000157356262,3426.9599609375,30.75,,0.6743500024080277,UNKNOWN (데이터 부족)
2020-09-08,0.6840000152587891,3331.840087890625,31.459999084472656,,0.6798500031232834,UNKNOWN (데이터 부족)
2020-09-09,0.703000009059906,3398.9599609375,28.809999465942383,,0.6821000039577484,UNKNOWN (데이터 부족)
2020-09-10,0.6850000023841858,3339.18994140625,29.709999084472656,,0.6828500032424927,UNKNOWN (데이터 부족)
2020-09-11,0.6690000295639038,3340.969970703125,26.8700008392334,,0.680500003695488,UNKNOWN (데이터 부족)
2020-09-14,0.6710000038146973,3383.5400390625,25.850000381469727,,0.6786000043153763,UNKNOWN (데이터 부족)
2020-09-15,0.6790000200271606,3401.199951171875,25.59000015258789,,0.6784000039100647,UNKNOWN (데이터 부족)
2020-09-16,0.6869999766349792,3385.489990234375,26.040000915527344,,0.6793000012636184,UNKNOWN (데이터 부족)
2020-09-17,0.6840000152587891,3357.010009765625,26.459999084472656,,0.6797500014305115,UNKNOWN (데이터 부족)
2020-09-18,0.6940000057220459,3319.469970703125,25.829999923706055,,0.682250002026558,UNKNOWN (데이터 부족)
2020-09-21,0.6710000038146973,3281.06005859375,27.780000686645508,,0.6838000029325485,UNKNOWN (데이터 부족)
2020-09-22,0.6639999747276306,3315.570068359375,26.860000610351562,,0.6847000002861023,UNKNOWN (데이터 부족)
2020-09-23,0.6759999990463257,3236.919921875,28.579999923706055,,0.6844000011682511,UNKNOWN (데이터 부족)
2020-09-24,0.6660000085830688,3246.590087890625,28.510000228881836,,0.6833500027656555,UNKNOWN (데이터 부족)
2020-09-25,0.6589999794960022,3298.4599609375,26.3799991607666,,0.6790000021457672,UNKNOWN (데이터 부족)
2020-09-28,0.6629999876022339,3351.60009765625,26.190000534057617,,0.6757000029087067,UNKNOWN (데이터 부족)
2020-09-29,0.6449999809265137,3335.469970703125,26.270000457763672,,0.6733000010251999,UNKNOWN (데이터 부족)
2020-09-30,0.6769999861717224,3363.0,26.3700008392334,,0.6735500007867813,UNKNOWN (데이터 부족)
2020-10-01,0.6769999861717224,3380.800048828125,26.700000762939453,,0.6748499989509582,UNKNOWN (데이터 부족)
2020-10-02,0.6959999799728394,3348.419921875,27.6299991607666,,0.678549998998642,UNKNOWN (데이터 부족)
2020-10-05,0.7620000243186951,3408.60009765625,27.959999084472656,,0.6805999994277954,UNKNOWN (데이터 부족)
2020-10-06,0.7419999837875366,3360.969970703125,29.479999542236328,,0.6834999978542328,UNKNOWN (데이터 부족)
2020-10-07,0.7850000262260437,3419.43994140625,28.059999465942383,,0.6875999987125396,UNKNOWN (데이터 부족)
2020-10-08,0.7649999856948853,3446.830078125,26.360000610351562,,0.6915999978780747,UNKNOWN (데이터 부족)
2020-10-09,0.7749999761581421,3477.139892578125,25.0,,0.6968999952077866,UNKNOWN (데이터 부족)
2020-10-12,0.7770000100135803,3534.219970703125,25.06999969482422,,0.7021999955177307,UNKNOWN (데이터 부족)
2020-10-13,0.7269999980926514,3511.929931640625,26.06999969482422,,0.7045999944210053,UNKNOWN (데이터 부족)
2020-10-14,0.722000002861023,3488.669921875,26.399999618530273,,0.7063499957323074,UNKNOWN (데이터 부족)
2020-10-15,0.7310000061988831,3483.340087890625,26.969999313354492,3122.4490991210937,0.7086999952793122,SUMMER (선별 매수)
2020-10-16,0.7440000176429749,3483.81005859375,27.40999984741211,3123.5788989257812,0.7111999958753585,SUMMER (선별 매수)
2020-10-19,0.7609999775886536,3426.919921875,29.18000030517578,3124.539248046875,0.7156999945640564,SUMMER (선별 매수)
2020-10-20,0.796999990940094,3443.1201171875,29.350000381469727,3125.523448486328,0.7223499953746796,SUMMER (선별 매수)
2020-10-21,0.8159999847412109,3435.56005859375,28.649999618530273,3126.5153491210935,0.7293499946594239,SUMMER (선별 매수)
2020-10-22,0.8479999899864197,3453.489990234375,28.110000610351562,3127.517548828125,0.7384499937295914,SUMMER (선별 매수)
2020-10-23,0.8410000205039978,3465.389892578125,27.549999237060547,3128.4709985351565,0.7475499957799911,SUMMER (선별 매수)
2020-10-26,0.8009999990463257,3400.969970703125,32.459999084472656,3129.1490979003906,0.7544499963521958,SUMMER (선별 매수)
2020-10-27,0.777999997138977,3390.679931640625,33.349998474121094,3129.661848144531,0.761099997162819,SUMMER (선별 매수)
2020-10-28,0.781000018119812,3271.030029296875,40.279998779296875,3129.601248779297,0.7662999987602234,SUMMER (선별 매수)
2020-10-29,0.8349999785423279,3310.110107421875,37.59000015258789,3129.7053491210936,0.7741999983787536,SUMMER (선별 매수)
2020-10-30,0.8600000143051147,3269.9599609375,38.02000045776367,3129.4710986328123,0.7824000000953675,SUMMER (선별 매수)
2020-11-02,0.8489999771118164,3310.239990234375,37.130001068115234,3129.374197998047,0.7867499977350235,SUMMER (선별 매수)
2020-11-03,0.8820000290870667,3369.159912109375,35.54999923706055,3129.6160473632813,0.79375,SUMMER (선별 매수)
2020-11-04,0.7680000066757202,3443.43994140625,29.56999969482422,3130.2244970703123,0.7928999990224839,SUMMER (선별 매수)
2020-11-05,0.7760000228881836,3510.449951171875,27.579999923706055,3131.149046630859,0.7934500008821488,SUMMER (선별 매수)
2020-11-06,0.8199999928474426,3509.43994140625,24.860000610351562,3132.218896484375,0.7957000017166138,SUMMER (선별 매수)
2020-11-09,0.9580000042915344,3550.5,25.75,3133.7532470703127,0.8047500014305115,SUMMER (선별 매수)
2020-11-10,0.972000002861023,3545.530029296875,24.799999237060547,3135.099697265625,0.81700000166893,SUMMER (선별 매수)
2020-11-11,0.9580000042915344,3572.659912109375,23.450000762939453,3136.595997314453,0.8288000017404556,SUMMER (선별 매수)
2020-11-12,0.8849999904632568,3537.010009765625,25.350000381469727,3137.8627478027342,0.8365000009536743,SUMMER (선별 매수)
2020-11-13,0.8930000066757202,3585.14990234375,23.100000381469727,3139.660897216797,0.8439500004053115,SUMMER (선별 매수)
2020-11-16,0.906000018119812,3626.909912109375,22.450000762939453,3141.5508471679686,0.8512000024318696,SUMMER (선별 매수)
2020-11-17,0.871999979019165,3609.530029296875,22.709999084472656,3143.110546875,0.854950001835823,SUMMER (선별 매수)
2020-11-18,0.8820000290870667,3567.7900390625,23.84000015258789,3144.276047363281,0.8582500040531158,SUMMER (선별 매수)
2020-11-19,0.8539999723434448,3581.8701171875,23.110000610351562,3145.4564978027342,0.8585500031709671,SUMMER (선별 매수)
2020-11-20,0.8289999961853027,3557.5400390625,23.700000762939453,3146.6056481933592,0.8579500019550323,SUMMER (선별 매수)
2020-11-23,0.8569999933242798,3577.590087890625,22.65999984741211,3147.7331481933593,0.86075000166893,SUMMER (선별 매수)
2020-11-24,0.8820000290870667,3635.409912109375,21.639999389648438,3149.121447753906,0.8659500032663345,SUMMER (선별 매수)
2020-11-25,0.878000020980835,3629.64990234375,21.25,3150.3724475097656,0.8708000034093857,SUMMER (선별 매수)
2020-11-27,0.8420000076293945,3638.35009765625,20.84000015258789,3151.6944982910154,0.8711500048637391,SUMMER (선별 매수)
2020-11-30,0.843999981880188,3621.6298828125,20.56999969482422,3152.9018481445314,0.8703500032424927,SUMMER (선별 매수)
2020-12-01,0.9340000152587891,3662.449951171875,20.770000457763672,3154.362647705078,0.8746000051498413,SUMMER (선별 매수)
2020-12-02,0.9480000138282776,3669.010009765625,21.170000076293945,3155.7769482421877,0.8779000043869019,SUMMER (선별 매수)
2020-12-03,0.9200000166893005,3666.719970703125,21.280000686645508,3157.2443981933593,0.8855000048875808,SUMMER (선별 매수)
2020-12-04,0.968999981880188,3699.1201171875,20.790000915527344,3159.0512487792967,0.895150002837181,SUMMER (선별 매수)
2020-12-07,0.9279999732971191,3691.9599609375,21.299999237060547,3161.3815991210936,0.9005500018596649,SUMMER (선별 매수)
2020-12-08,0.9129999876022339,3702.25,20.68000030517578,3164.251799316406,0.8983000010251999,SUMMER (선별 매수)
2020-12-09,0.9409999847412109,3672.820068359375,22.270000457763672,3167.0339501953126,0.8967500001192092,SUMMER (선별 매수)
2020-12-10,0.9079999923706055,3668.10009765625,22.520000457763672,3170.4806506347654,0.8942499995231629,SUMMER (선별 매수)
2020-12-11,0.8930000066757202,3663.4599609375,23.309999465942383,3174.0268505859376,0.894650000333786,SUMMER (선별 매수)
2020-12-14,0.8920000195503235,3647.489990234375,24.719999313354492,3176.8131506347654,0.8946000009775161,SUMMER (선별 매수)
